product_code	name	vendor_code	color	purchase_price	cup_type	price	photo	sizes	stock
C364	Чорний еротичний комплект M, L, XL. Код: С364	#К3303	чорний, рожевий, бордо	320		880	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C364_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C364_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C364_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C364_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C364_4.jpg	XL чорний, XL рожевий, XL бордо	3
C368	Молодіжний комплект пушап чашка В, два кольори. Код: С368	#320	фуксія, червоний	255.8		640	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C368_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C368_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C368_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C368_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C368_24.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C368_25.jpg	75В фуксія, 85В фуксія, 75В червоний, 80В червоний, 85В червоний	5
C378	Комплект, з трусиками бразилії в 2х кольорах. Код: С378	#CNK9909FL	чорний, червоний	373.99		820	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/378_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/378_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/378_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/378_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/378_6.jpg	M чорний, S червоний, M червоний, L червоний	4
C381	Білий комплект-спейсер у чашці D. Код: С381	#8175, 8175-1	синій	271.19		700	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/381_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/381_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/381_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/381_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/381_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/381_8.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/381_9.jpg	75D	1
C383	Комплект у рубчик із вшитим поролоном на чашку A-B. Код: С383	#BSB0-720DN	пудра	138		400	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/383_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/383_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/383_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/383_3.jpg	M, M	2
C384	Три кольори. Комплект у чашці С. Код: С384	#2343	чорний, чорно-бежевий, бежевий	224		600	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_40.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_41.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/384_6.jpg	80С чорний, 85С чорний, 75С чорно-бежевий, 80С чорно-бежевий, 85С чорно-бежевий, 90С чорно-бежевий, 75С бежевий, 80С бежевий, 80С бежевий, 85С бежевий	10
C386	Чорно-бежевий комплект без кісточок у чашці В. Код: С386	#494	чорно-бежевий	168.66		450	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/386_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/386_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/386_2.jpg	75В	1
C392	Ажурний білий комплект чашка Д. Код: С392	#8107	білий	225.99		580	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/392_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/392_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/392_2.jpg	100D (брак)	1
C393	Сексуальний комплект кольору фукція, M. Код: С393	#CNY111-0FL	фуксія	304.5		880	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/393_8.jpg	M	1
C397	червонийивий червоний набір, 75B, 75С. Код: С397	#001	червоний	328		720	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/397_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/397_3.jpg	75C	1
C398	Ошатний комплект в 2х кольорах, 75D, 85D. Код: С398	#5302	червоний	304		650	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/398_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/398_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/398_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/398_3.jpg	75C, 75D, 85D	3
C399	Набір чашка В, два кольори. Код: С399	#6833	чорно-бежевий, молочний	205		530	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/399_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/399_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/399_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/399_4.jpg	80B чорно-бежевий, 80B молочний	2
C400	Набір чашки С, чорного кольору. Код: С400	#6828	чорний	186.19		580	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/400_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/400_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/400_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/400_3.jpg	75C, 80C, 80C, 80C, 85C	5
С402	Червоний еротичний комплект, S, M, L. Код: С402		червоний	480		980	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C402_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C402_1.jpg	M	1
С406	Чорний комплект чашка без поролону. Код: С406	#2372	чорний	212		630	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/406_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/406_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/406_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/406_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/406_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/406_6.jpg	75B, 80B	2
С410	Стильний комплект у рубчик, р.48 на чашку С. Код: С410	#806	різні	142.8		400	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/410_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/410_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/410_2.jpg	оливковий	1
С417	Еротичний комплект із прозорої сітки, S, M. Код: С417	#Z3341	чорний	264.6		700	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/417_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/417_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/417_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/417_4.jpg	S, M, M	3
С421	Чарівний комплект на чашку D, два кольори. Код: С421	#2359	синій, білий	223.45		600	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/421_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/421_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/421_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/421_3.jpg	80D синій, 85D синій, 90D синій, 90D синій, 100D синій, 95D білий, 100D білий	7
С422	Комплект у рубчик з незнімним поролоном. Код: С422	#8859	різні	114.66		400	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C422_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C422_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C422_2.jpg	білий, пудра	2
С423	Топ-комплект у мікрорубчик зі знімним поролоном. Код: С423	#3335	білий	138.6		400	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C423_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C423_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C423_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/C423_3.jpg	білий	1
С425	Комплект без поролону на чашку С, у 2-х кольорах. Код: С425	#388	бордо	293		720	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/425_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/425_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/425_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/425_3.jpg	80С бордо, 90С бордо	2
С426	Пушап комплект на чашку, в 2-х кольорах. Код: С426	#7388	білий, чорний	207.84		540	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/426_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/426_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/426_2.jpg	80B білий, 85B білий, 85B чорний	3
С428	Комплект без поролону на чашку D, в 3-х кольорах. Код: С428	#106	червоний, білий, чорний	203.51		620	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/428_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/428_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/428_2.jpg	85D червоний, 90D червоний, 80D білий, 85D білий, 90D білий, 80D чорний, 85D чорний, 90D чорний	8
С429	Еротичний комплект білизни в сіточку, S, L. Код: С429	#942	чорний	326.25		750	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/429_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/401-451/429_1.jpg	L чорний	1
